project,version,block_time,block_number,tx_hash,evt_index,borrower,tx_from,asset_address,asset_symbol,token_amount,usd_value
Compound,2,2022-04-20T15:24:05+00:00,14622674,\x1c6d587454b28ae8923f73033d66915eb20a68b353280d340066203fa883b2fb,153,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,120.475106053189,369123.677436366
Compound,2,2022-04-20T15:29:57+00:00,14622709,\xf067a3121fab806adbe1f400397f5db3a0a6cdfa7135667261a0c0c6ae297367,102,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,118.394326207021,363360.474732183
Compound,2,2022-04-20T16:11:05+00:00,14622883,\x7bed0dd8477cee583ae07feb988a37545046bc7434800f7210ed512d9ecef55c,85,\x8d7213dc74a13c8e35d92d25c29fc5330887ef78,\x7f05b382e16cd93c8e521f9c893cc7263a4812a8,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.9,8923.967
Compound,2,2022-04-20T18:10:09+00:00,14623428,\x83147a663f4988dac42ece3f9f863461d7a4bdbbb70307d222392dd900d3ff10,54,\x56d62093659f3f7fe766d3c2445d6649a2cb2fea,\x56d62093659f3f7fe766d3c2445d6649a2cb2fea,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00410877564901868,12.6398676168327
Compound,2,2022-04-20T18:17:15+00:00,14623465,\x509037ea5b2f6e3481a1c7a171e3e2392dcdbfe82965a884cf42220e35daf159,289,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.002,6.1429
Compound,2,2022-04-20T18:33:13+00:00,14623545,\x2ad66bc78c557663cb1abd516f47752bcfd596df987ff32c0e86d7efbcc25226,73,\xb62d1ff4f1c155354075b787e63fdf376e10a881,\xb62d1ff4f1c155354075b787e63fdf376e10a881,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5.7,17393.607
Compound,2,2022-04-20T19:06:57+00:00,14623689,\x18b34abde52e3038d2419f3f2bdece4e2ffe9873de7dd4ff27e9d990ecb3e254,89,\x0b4242c28c654f94fa98b8db6d3e8c339b7ff3cb,\x0b4242c28c654f94fa98b8db6d3e8c339b7ff3cb,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.113821836201157,346.207326299612
Compound,2,2022-04-20T19:11:20+00:00,14623711,\x9944483bc0290e61c0b3b6056d0ea1d97db79bff895b5fd00ef2537e1bb4a63f,595,\x3aacb5b7693ecb7cdf2790ee0d1a7212a04d2517,\x3aacb5b7693ecb7cdf2790ee0d1a7212a04d2517,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.001,3.04705
Compound,2,2022-04-20T20:14:08+00:00,14623993,\x19dc862eb184f6aeb6055edf64e4fe93f37b4cbee69dab7da00189e5e803748d,66,\xb18796fa0e825000fd9356da8c001db7df5a1a75,\xb18796fa0e825000fd9356da8c001db7df5a1a75,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0376823924983889,115.783296014475
Compound,2,2022-04-20T20:17:54+00:00,14624009,\xc76fc720811b222a58bbab2cc4def4f41322e5e1cbdb56c7f77e091b3241a35e,500,\xcb5367212a13ea2d591aa202b80af06cc6210660,\xe53eca73fc23b395d4a6a5c652202923a7d0b240,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.2,12884.214
Compound,2,2022-04-20T20:53:45+00:00,14624175,\xad2ee41b07097784de165fadf89f357c0608b72c4c7ce7cdbddd6e6be6a42488,220,\x85efc515a5d54885218ea6822d4de3c317526a1e,\xf5b6046e006408a2f9f4e7ef4e7aa1a0fa10a8c1,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.5,19913.595
Compound,2,2022-04-20T21:47:16+00:00,14624444,\x5bfdd53d7e680866bef93194905b791eae328a0c37a82d05aeef70544bcaeeaa,93,\x0589b20a6735d63af03d4a77351f8c9f0a19ca39,\x0589b20a6735d63af03d4a77351f8c9f0a19ca39,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0537934397813051,165.77470543965
Compound,2,2022-04-20T21:57:06+00:00,14624505,\xfe79e27d4ac2387a300257ad14003a00bed6a9373ebddcde81e5543f114dd32f,221,\xe07d07a798575c629ab4f20cb1cc67012c4ddeb3,\xe07d07a798575c629ab4f20cb1cc67012c4ddeb3,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.451709542489939,1390.8272326128
Compound,2,2022-04-20T22:00:09+00:00,14624519,\x289a8aa85fe65c8a35f9e61a7c1814eab7d2e8035a103832da0a5ecf7f0e4459,189,\x00e22402e70c7923cf906b508874bf1f02fb3c09,\x00e22402e70c7923cf906b508874bf1f02fb3c09,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.07,3294.5621
Compound,2,2022-04-20T23:27:00+00:00,14624938,\x153f0a01d2615e3d2f3cd360fc028dea340b6e7ca53ffd5616058520f1ebcf39,119,\xfd11781156f150a479d7ecb5be39446025c4d62c,\xfd11781156f150a479d7ecb5be39446025c4d62c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.468384762490025,1443.00446012689
Compound,2,2022-04-20T00:07:50+00:00,14618679,\xa14014ab07cbb548cb45cbe3b5bfe6f4b75cfd218a27bc5c7a3ca2cdc96ece0a,123,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,2560.748415,2560.93278888588
Compound,2,2022-04-20T02:19:04+00:00,14619238,\x7af476970e0c515da5087f298997206f3eddd4d75f032a46503cab227a753afc,28,\x38f88d34deb4105b6e3d69b4afff98bbef192a65,\x38f88d34deb4105b6e3d69b4afff98bbef192a65,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,7403.80387657293,7408.46827301517
Compound,2,2022-04-20T03:18:04+00:00,14619484,\x4166455e2242d8b1a6f8d0a33554fb45cd0555802005d65ac08a906e8ec634e5,94,\xb99cc7e10fe0acc68c50c7829f473d81e23249cc,\xb99cc7e10fe0acc68c50c7829f473d81e23249cc,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,803038.907457,803577.746563904
Compound,2,2022-04-20T03:19:57+00:00,14619489,\x5f503bbe6c5ecf2335736ac8583f1261a63a3087362c389cd01e7476e0c712d8,42,\xb99cc7e10fe0acc68c50c7829f473d81e23249cc,\xb99cc7e10fe0acc68c50c7829f473d81e23249cc,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,1007.15113994,1007.87427445848
Compound,2,2022-04-20T03:39:06+00:00,14619566,\xcde4dae62e9a5e83fe4709c25d1cb0266c619e6c2972d7b50b1b18f330bef527,233,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,886.473744,887.401882009968
Compound,2,2022-04-20T03:39:06+00:00,14619566,\x02fa98686f37c09203ac4abfaf65fbbd6901b18f2f0f2135311f44eb06bbf9ae,225,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,3853.735675862,3857.68960866543
Compound,2,2022-04-20T03:45:09+00:00,14619593,\x3143add31348226cadbf5d6207a3dd71e5310e8f5ede2c387bb7b0252f2802bd,82,\x79f74f8b96718657ab317cea3eb76e1e5e95519e,\x79f74f8b96718657ab317cea3eb76e1e5e95519e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,1146.02649688796,1146.748493581
Compound,2,2022-04-20T03:50:59+00:00,14619611,\x2bf811da02c5a8b8190013230033b9b322336a60c76732592d1ff38632ecff79,71,\xdb1fd26788f6027aa25697342c2cae3f51d7f5fe,\xdb1fd26788f6027aa25697342c2cae3f51d7f5fe,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,291742.077,291820.84736079
Compound,2,2022-04-20T04:09:29+00:00,14619684,\x370484e1c50b0a2364e39a4319b7649e0c864faea79378b962e0bc3652d8090e,295,\x6906041503264a221b8735186056ad89f7a4f04c,\x6906041503264a221b8735186056ad89f7a4f04c,\xc00e94cb662c3520282e6f5717214004a7f26888,COMP,11.1651295275905,1587.79307011864
Compound,2,2022-04-20T04:47:18+00:00,14619835,\x6d7aeef0eb1015ea76d05f9e9e0dd47bc02fce4b39690414eddea86de5ba1d1b,101,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,486.209505,486.756490693125
Compound,2,2022-04-20T04:47:18+00:00,14619835,\xa1ecfa8f188df85daaa1485086909cc02e38d5c9d728c84ee97dc7a8d7375d64,109,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,1138.71480469,1139.77380945836
Compound,2,2022-04-20T04:49:54+00:00,14619848,\xacf23230258d34bc7d8084de698181c9486c73f10648c7d6648307e841b448a5,233,\xca24a04134482b2c779c3f9a87f19b8d8f3d5c84,\xca24a04134482b2c779c3f9a87f19b8d8f3d5c84,\xc00e94cb662c3520282e6f5717214004a7f26888,COMP,0.213113589543227,30.1065567947716
Compound,2,2022-04-20T06:12:07+00:00,14620209,\xb7a09a0519d7a416b7a4f0bfc8ae3323cf0b4f665f9b63331c621cf4813dc2f5,141,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,175.699923031,175.715384624227
Compound,2,2022-04-20T06:34:36+00:00,14620315,\x585298350a9380910ebeec8cae47394ef024433d1dceca1c084db93441527c2a,263,\xfe8260a826dc1f6e606118a2069f564d7a50ae5f,\xfe8260a826dc1f6e606118a2069f564d7a50ae5f,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,4977.93405312458,71134.6776191502
Compound,2,2022-04-20T07:05:43+00:00,14620462,\x6e956d43a8feaa5b6456ccecbdfcdad9ccecf38716f3103041ccc137b2ceb77d,257,\xfe8260a826dc1f6e606118a2069f564d7a50ae5f,\xfe8260a826dc1f6e606118a2069f564d7a50ae5f,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,3226.31563290493,46297.6293321858
Compound,2,2022-04-20T07:21:24+00:00,14620538,\x69cc192625a6d68c765d2519c2586d0898d2984a2e9c2d972b6acd0f6b2af49f,369,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,6.189424399,6.19482776650033
Compound,2,2022-04-20T07:21:24+00:00,14620538,\xb9d95fc12ba67c3740b795f9c5dc16602173338c66bec53396a5bcb0d5855728,361,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1533.691534,1535.80189355078
Compound,2,2022-04-20T07:26:59+00:00,14620565,\x05f78c9afc76ee5ce42034d7763f23ab7062e6ebe375314e1c6104d54fd0d9ed,128,\x801cddb30e3e4519fa98cf242f85c66b7561f4f5,\x76d266dfd3754f090488ae12f6bd115cd7e77ebd,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,19.5494594149924,279.361775040241
Compound,2,2022-04-20T07:59:05+00:00,14620694,\x67478551389978d576de937a8205c008294e8afc682724b7f9ab20393805643b,485,\x5862c27568486027963e4d4bb75cf2972057c784,\x5862c27568486027963e4d4bb75cf2972057c784,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1000,1001.006
Compound,2,2022-04-20T08:30:18+00:00,14620836,\x0e6af614bcf764781a95bdf16f9917dc8ed086b9e71b3f5f7abc0c67c79bf492,118,\x791fd66eec9e8ee75162b82f60afb38987d43eae,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,4306.3265277892,4308.59596186935
Compound,2,2022-04-20T08:38:58+00:00,14620876,\xfc2fb2c9436350ece0abdf1f9c77e62b758fb34ef20f5f0ee279308cf06a3976,120,\x79635b386b9bd6636cd701879c32e6dd181c853f,\x79635b386b9bd6636cd701879c32e6dd181c853f,\x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SUSHI,291.20272494,998.8253465442
Compound,2,2022-04-20T08:55:31+00:00,14620961,\x7097aaef4f83b4cd883f23128cc6f3025caccb8c463f8dd375a8c3fc0f586be4,162,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,3253.297834041,3253.57111105906
Compound,2,2022-04-20T09:10:36+00:00,14621020,\x87621c5bb5d9136a73383b905f74ad9fa03f7d86e96eacd36a8d24de3b0757af,72,\xbdaa5ae1c9d2bae9abf4554a326f64e91ede4133,\xbdaa5ae1c9d2bae9abf4554a326f64e91ede4133,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,395042.17722053,395032.301166099
Compound,2,2022-04-20T10:55:44+00:00,14621476,\x2e81f8493a61df1501b63f93d468646d49e225a73ffb30133dcda254da2a2115,105,\x456bcf03c84ae67e840c7a0036562d360b6d09c1,\x76d266dfd3754f090488ae12f6bd115cd7e77ebd,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0.00103043,43.0981881392
Compound,2,2022-04-20T10:55:52+00:00,14621480,\xefe1364bf32629592d1af49378af779083add9c58f233ded9e206aecd0ecaca7,460,\x81080a7e991bcdddba8c2302a70f45d6bd369ab5,\x81080a7e991bcdddba8c2302a70f45d6bd369ab5,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,5,5.006065
Compound,2,2022-04-20T10:57:27+00:00,14621484,\x0b055730628c8368e4f1318c42a5e1455c82d395c680e1760957082d80f2a678,361,\x791fd66eec9e8ee75162b82f60afb38987d43eae,\xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,109.315292541996,109.447345415387
Compound,2,2022-04-20T10:59:49+00:00,14621490,\xffa6241e43d1c0fef6413d0bac08c3808a8f216644c1f035359b476dbb8345bb,74,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,5495.148651699,5501.78679127025
Compound,2,2022-04-20T10:59:49+00:00,14621490,\x751f74776e725026080bb9233d9a4d656a6572ed3394e9321a302cadde039c00,82,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,598.254525,598.996958865525
Compound,2,2022-04-20T11:05:30+00:00,14621512,\xda4f406efd9f9b3240f73bd1828d86b7a74aca7aec8bd809828ef3dbeed96f09,408,\xd2f3ebbddc21134f145594f0a722aa2a44cff3ed,\xd2f3ebbddc21134f145594f0a722aa2a44cff3ed,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,10.287429,10.300051675383
Compound,2,2022-04-20T11:08:21+00:00,14621525,\xbe654f131a9c79c85a679f73afb7d48273a1cae2dca0baa6e88e58466ea1a0e0,269,\xd2f3ebbddc21134f145594f0a722aa2a44cff3ed,\xd2f3ebbddc21134f145594f0a722aa2a44cff3ed,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,4.060595,4.065244381275
Compound,2,2022-04-20T11:10:24+00:00,14621533,\x5dabd5bb6eb1cb32abaac11f329b3c029e75650ea73910a87cc08e8ff898fbe1,238,\xec444792923b2d0a5565223523f344afcb27bf7b,\xec444792923b2d0a5565223523f344afcb27bf7b,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,157.502893263604,157.642125821249
Compound,2,2022-04-20T11:26:31+00:00,14621605,\x9f48ecdf1c4b01a58cbfd6365cfc0b235ad54ccf31793dafd45cc664ecebb0f8,226,\xe82bc6a5364d16d23645054cda1e694f8b69f688,\xe82bc6a5364d16d23645054cda1e694f8b69f688,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,0.1,0.100041
Compound,2,2022-04-20T11:33:36+00:00,14621636,\x560e273729e9bc7df79bef3a8adc16d0704ccd325406933425a156d511cc0b9d,226,\x6ffbc344188c05b840bdb1751de3e2c596813b1c,\x6ffbc344188c05b840bdb1751de3e2c596813b1c,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0.69911079,29274.6211493232
Compound,2,2022-04-20T11:41:11+00:00,14621673,\xad101689447c92193c6d20c606f7f006c05e914c57c58dfea8a40884faa40097,291,\x3070f20f86fda706ac380f5060d256028a46ec29,\x3070f20f86fda706ac380f5060d256028a46ec29,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,532.825236455851,532.646207176402
Compound,2,2022-04-20T11:41:11+00:00,14621673,\x9a482efa1a0ef55a8aa893b75d6f679fb85d32e2e7cacdf0e35a8f71f451e149,342,\x17f0cac1a9dbde4e78308575152a6f55ce9d8b39,\x17f0cac1a9dbde4e78308575152a6f55ce9d8b39,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,1000000,999664
Compound,2,2022-04-20T11:54:08+00:00,14621734,\xd64ae4f407b4765ae736a7a8c6d09dbdc422a9fb9c0ed8adddb135ce63b2d1e9,149,\x183806c52d23e9cb1d4a099c966c18b5a36bed91,\x183806c52d23e9cb1d4a099c966c18b5a36bed91,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,50.1284883194868,50.1323983415757
Compound,2,2022-04-20T12:38:27+00:00,14621945,\xa4b7f010322985eb9c77f4f3f9d779a8f0d6d2236db7bfc882ff43495c1f34e5,204,\x1e3abb73d16304e4a2e6adca967f3b8afcf9f9fe,\x1e3abb73d16304e4a2e6adca967f3b8afcf9f9fe,\xc00e94cb662c3520282e6f5717214004a7f26888,COMP,1.71150256396828,253.798715210856
Compound,2,2022-04-20T12:57:17+00:00,14622032,\xe55c2b5f11aaef8207b8541338e3c963e6e1e622880bd569753cf11386d0c25a,441,\xbb4cdfcf3a989a950fec54acf64ca5044cffc3e8,\xbb4cdfcf3a989a950fec54acf64ca5044cffc3e8,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,37618.20514891,37658.7575740605
Compound,2,2022-04-20T13:20:28+00:00,14622143,\x2508c3ab65d2df7198af1fcbdbdef1a17ab3982c355fa34ae32809ca7ffdcb27,126,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,393.835571204,393.996649952622
Compound,2,2022-04-20T13:20:28+00:00,14622143,\x50c51634ecda23d4908cd4dab89abd2931ef9291b805694fff9eeb7ca64c2c1a,118,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,3944.524011,3946.81577945039
Compound,2,2022-04-20T15:21:13+00:00,14622666,\x15ce29da9d7616ef370b0d49fa14c1b7c1c908cadb2621c0cc7eff0584626cfb,240,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,15021.045248,15036.5619877412
Compound,2,2022-04-20T15:21:13+00:00,14622666,\xf7c2f479166ba997610173f74c926f0d9ea75178f2eca708052d64644a860478,251,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,3330.947870548,3330.8912444342
Compound,2,2022-04-20T18:10:15+00:00,14623429,\xe038e3feedcb9e736cb6b9ef34c2ec65e926725a27b196a125e3ffbbdb5b2546,257,\xfe8260a826dc1f6e606118a2069f564d7a50ae5f,\xfe8260a826dc1f6e606118a2069f564d7a50ae5f,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,3986.51850468,55412.607215052
Compound,2,2022-04-20T18:33:36+00:00,14623547,\xc6d158261a57554e177f32201dc03de58c32c11be5cf4f50fafe3d2d00e75ea6,410,\xb62d1ff4f1c155354075b787e63fdf376e10a881,\xb62d1ff4f1c155354075b787e63fdf376e10a881,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0.24741365,10173.213839976
Compound,2,2022-04-20T19:02:40+00:00,14623666,\xa49e02b887c8c8af32fa4918c78919993f8cbfd43555c375cd4b92f372d865fa,90,\x84a5a6ac374435f3d4cca1aa82466b03669f50d1,\x84a5a6ac374435f3d4cca1aa82466b03669f50d1,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,50,49.86445
Compound,2,2022-04-20T19:02:48+00:00,14623668,\x716218d3d45a68891c43a6804a3d12408f8e50d308467cb74aa1665c990458ac,81,\x93372149b712c5b69e17aa27eabbd1f0cee03ffa,\x93372149b712c5b69e17aa27eabbd1f0cee03ffa,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,50.3551429352583,50.2186301427608
Compound,2,2022-04-20T19:04:05+00:00,14623670,\xa0f4ce0f6269e5684fe208108cf0dbf567990ad85028eaa23bebbdc8dea89ab3,23,\xac6a6388691f564cb69e4082e2bd4e347a978bf6,\x58cf33771aa593437cc12f6d493475057fcfd369,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,23985.103866,23935.7185371399
Compound,2,2022-04-20T19:04:05+00:00,14623670,\x4bc1620cded3e769e563a38e2e73229c2cd6de7c6a42283cbe2cf6ddb05d6829,287,\x063d3500ba8bbc9956e64e3a4f1e3bab7695c2d9,\x063d3500ba8bbc9956e64e3a4f1e3bab7695c2d9,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,42.5,42.3847825
Compound,2,2022-04-20T19:04:07+00:00,14623671,\x6cf0bb17c9193018de2a43e17c24d7dd018be99a753cb7532af68bb332691698,54,\x0c9abc20e0cf82c8916db6adf675786cc52c5af3,\x0c9abc20e0cf82c8916db6adf675786cc52c5af3,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,50.00790765,49.8723362123608
Compound,2,2022-04-20T19:04:13+00:00,14623672,\xbcae6054826ac428859928763c99e5e174d149f5f278ee9337ce75fde9190676,69,\x93a52845cd6b3267ea927582cc2ce5df732f187b,\x93a52845cd6b3267ea927582cc2ce5df732f187b,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,49.7,49.5652633
Compound,2,2022-04-20T19:06:12+00:00,14623682,\x2e7b591a16e2dc2df4b4404eefd9e9cce7044cd5ff1332b6d7688b554c372bcf,57,\x02d2831312d42684d196cf78422dc051929ed4eb,\x02d2831312d42684d196cf78422dc051929ed4eb,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,50,49.8346
Compound,2,2022-04-20T19:41:56+00:00,14623849,\xfb8f7f9ad3b46d4c8d034ed9fe6a90bd369b8056f9741bf328a5fa1f6b40f43c,319,\xa0a5408193ca503103fa9071be0d9d3bb0f96326,\xa0a5408193ca503103fa9071be0d9d3bb0f96326,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,1063.34973,1063.94733254826
Compound,2,2022-04-20T19:46:38+00:00,14623873,\x1c6cfe05fa9895e132632e624bb9bc005fbe53df67c47230177b2c2b857f5652,20,\x2ef8587645d80a918a808deaeb295991cff97c07,\x2ef8587645d80a918a808deaeb295991cff97c07,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,11287.579,11297.196017308
Compound,2,2022-04-20T20:24:12+00:00,14624035,\x087d34fa581aae463130bbcf8640ae9198e27a2acc1616409669a9d21a7ae5d2,215,\xcb5367212a13ea2d591aa202b80af06cc6210660,\xe53eca73fc23b395d4a6a5c652202923a7d0b240,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,100000,99719.9
Compound,2,2022-04-20T20:56:32+00:00,14624190,\x39ebf433f048838d34221052073b8a16183e3792514bf27abeaaf0dc7e363aa8,170,\xeb21209ae4c2c9ff2a86aca31e123764a3b6bc06,\xb6750624367ff6cd307338a3d21ff0aa6bd80190,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,30402.96,30274.90273248
Compound,2,2022-04-20T20:56:53+00:00,14624197,\x395cdbbd3294d9551b237f8c293cc95b1cd4b7efababbcd886037906165a93b1,119,\x65f53a8b88cdace856a2b1813f05f3e876e4f36f,\xfa095af6ecb363dda5acb2e8c76d1345bf4431c4,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,5373.0747217985,5350.44333107028
Compound,2,2022-04-20T20:57:05+00:00,14624199,\x4656e2b9318be97ee2c9929d9cc81f94fb67e2b5acc12c06c15c7bdf8454c10f,96,\x400858b81990604df6e8203213d330b1db66bbf6,\xf5b6046e006408a2f9f4e7ef4e7aa1a0fa10a8c1,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,100000,99578.8
Compound,2,2022-04-20T21:40:41+00:00,14624402,\x64f14bdfd462026057f060e76104acc5ff13230ef968e89f14b0baee7a030747,353,\x1c9de54095570b597a17f92451ed203d4b300643,\x1c9de54095570b597a17f92451ed203d4b300643,\x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,MKR,16.47108368,29670.5160086416
Compound,2,2022-04-20T21:54:42+00:00,14624490,\x492f3b486a00ca20866b02c22f18ea62b17a09857d351d737f93ab5da30f7dd4,413,\x80ed82fe5e880af2bd5e6fdc620bf97d8a64c74e,\x80ed82fe5e880af2bd5e6fdc620bf97d8a64c74e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,223.24664568,223.243743473606
Compound,2,2022-04-20T22:00:09+00:00,14624519,\x7a4128996aa4a5f0afadf0e99492f3497f5090f32191879892eb5d0aad13e361,200,\x4d25890f134878568d94a4fb82ae8729091e5873,\x4d25890f134878568d94a4fb82ae8729091e5873,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0.9760767,40476.768500028
Compound,2,2022-04-20T00:43:50+00:00,14618839,\xf39166bb397654788b36d81bd849ad04fc733547ce1f87d786f70ebb387840f5,500,\x475a24c7c7679e3399cf55e90cb3d50a6aceea7b,\x475a24c7c7679e3399cf55e90cb3d50a6aceea7b,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-500000,-500686.5
Compound,2,2022-04-20T00:44:26+00:00,14618842,\x3cd191e6ff02feff7b274c2aa7865558e6067671d3b9f3f04701c2560b12063c,205,\xd55684f4369040c12262949ff78299f2bc9db735,\x904a22dcbbfb961568312d5cce301bf165c2a1fb,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-1672712.488459,-1675009.12270565
Compound,2,2022-04-20T00:57:58+00:00,14618893,\xe8e460f339685e3dac96ef2e600919d36b481f398571c8bd4f31e3a7e9aec423,363,\xbf84b97beabc953a7a2ad630940065b69d24c912,\x95f2c3250609b25e13183f349042752ef6536bb3,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-9316.486878,-9332.07336054689
